Dataset,URL,File
ELRC-portal_oficial_turismo_españa_www.spain.info-1-eng_GB-spa_ES,https://elrc-share.eu/repository/download/04dfcaec9ca011e9a7e100155d02670640ce598203e246e8ae4fe838be231213/,archive/Spain.info/20190528_LinguaSegittur_en-GB_es-ES_clean.tmx,archive/Spain.info/20190528_LinguaSegittur_es-ES_en-GB_clean.tmx,archive/Spain.info/20190529_OldProvider_en-GB_es-ES_clean.tmx,archive/Spain.info/20190529_OldProvider_es-ES_en-GB_clean.tmx
ELRC-portal_oficial_turismo_españa_www.spain.info-1-eng_GB-fra_FR,https://elrc-share.eu/repository/download/04dfcaec9ca011e9a7e100155d02670640ce598203e246e8ae4fe838be231213/,archive/Spain.info/20190528_LinguaSegittur_en-GB_fr-FR_clean.tmx,archive/Spain.info/20190529_OldProvider_en-GB_fr-FR_clean.tmx
ELRC-portal_oficial_turismo_españa_www.spain.info-1-eng_GB-ita_IT,https://elrc-share.eu/repository/download/04dfcaec9ca011e9a7e100155d02670640ce598203e246e8ae4fe838be231213/,archive/Spain.info/20190528_LinguaSegittur_en-GB_it-IT_clean.tmx,archive/Spain.info/20190529_OldProvider_en-GB_it-IT_clean.tmx
ELRC-portal_oficial_turismo_españa_www.spain.info-1-eng_GB-por_PT,https://elrc-share.eu/repository/download/04dfcaec9ca011e9a7e100155d02670640ce598203e246e8ae4fe838be231213/,archive/Spain.info/20190529_OldProvider_en-GB_pt-PT_clean.tmx
ELRC-tuarascálaca_bliantúla_na_roinne_leanaí_agus_gnóthaí_óige-1-eng-gle,https://elrc-share.eu/repository/download/6fca9c429cd211e9a7e100155d026706247b4ffe9f154d13a156fa7bf8bf06ba/,archive/Tuarasc├ílaca
ELRC-press_releases_department_children_january_may_2019-1-eng-gle,https://elrc-share.eu/repository/download/e11867269d9a11e9a7e100155d0267067257b03f9ef04af696e0f583ddabdc58/,Press
ELRC-preasráitis_ollscoil_mhá_nuad_earrach_2019-1-eng-gle,https://elrc-share.eu/repository/download/1b1d228e9e4211e9a7e100155d026706682982c586e14901b90faf811360b7fa/,archive/Preasr├íitis
ELRC-preasráitis_gaois_fiontar_scoil_na_gaeilge_dcu_part1-1-eng-gle,https://elrc-share.eu/repository/download/b5ae52b29e4411e9a7e100155d02670696665a4aee304400bb9a41a0008c1de9/,Preasráitis
ELRC-preasráitis_gaois_fiontar_scoil_na_gaeilge_dcu_part2-1-eng-gle,https://elrc-share.eu/repository/download/bd47e21c9e4511e9a7e100155d026706f6c2d0139e874c908abf5af3f2b986a0/,Preasráitis
ELRC-www.citizensinformation.ie-1-eng-gle,https://elrc-share.eu/repository/download/4d0c24b8a33611e9a7e100155d0267060dd95612ab194796bd8f2f21d41d0b38/,ci.sweep.consumers.en-ga.tmx
ELRC-ráitis_airgeadais_ollscoil_mhá_nuad_2017_2018-1-eng-gle,https://elrc-share.eu/repository/download/017aa060a6f611e9a7e100155d026706c5fe0841b98d4b19825b8a7557d5b0a2/,Ráitis
ELRC-polsasí_ar_fheiniúlacht_agus_léiriú_inscne_ollscoil_mhá_nuad_2019-1-eng-gle,https://elrc-share.eu/repository/download/ca311e08a6f611e9a7e100155d026706a3915823c91046f98e9c223aef531b65/,Polsasí
ELRC-ó_chonradh_don_aonad_chumarsáide_den_roinn_gnóthaí_eachtracha_agus_trádála-1-eng-gle,https://elrc-share.eu/repository/download/3e8d64eea6f911e9a7e100155d02670621860567a423438bb3cb147da202adf0/,test-utf8_clean.tmx
ELRC-ó_chonradh_ginearálta_den_roinn_gnóthaí_eachtracha_agus_trádála-1-eng-gle,https://elrc-share.eu/repository/download/defc9896a6f911e9a7e100155d0267063083c97e936443d88ee2f6a0f4bc69db/,Foreign_Affairs_Contract_2016-2017_utf8_clean.tmx
ELRC-láithreángréasáinoég-1-eng_IE-gle_IE,https://elrc-share.eu/repository/download/e16759c2a7d511e9a7e100155d0267062979286b206945da91425a67dc0177b4/,LáithreánGréasáinOÉG_en_ga_0_clean.tmx
ELRC-litir_ó_oifig_an_choimisinéara_teanga-1-eng-gle,https://elrc-share.eu/repository/download/502d2770b44111e9a7e100155d026706eaedc3780cad45c184f9797c8f8eaa60/,Litir
ELRC-pleananna_itbác_le_comóradh_a_dhéanamh_ar_1916-1-eng-gle,https://elrc-share.eu/repository/download/dce26e7cb44211e9a7e100155d026706d0990bb7196948daa9f8f33ac0680578/,Pleananna
ELRC-tuairisc_a_thug_máire_nic_shiubhlaigh_aisteoir_tionscanta_chuid_amharlann_na_mainistreach_ar_ghéilleadh_gharastún_mhonarcha_jacob-1-eng-gle,https://elrc-share.eu/repository/download/e27ed08cb44c11e9a7e100155d026706c0d7c561be8b4801918f94db000ad820/,Tuairisc
ELRC-estonian_classification_economic_activities-1-eng-est,https://elrc-share.eu/repository/download/8f70180ab83f11e9a7e100155d0267060b99d0ceec7a408387a1bf7b7d1dd222/,EMTAK.en-et.tmx
ELRC-téarmaíocht_agus_aistriúcháin_a_bhaineann_le_fógraí_poist_folúntais_ábhair_chomórtha_1916_agus_eolas_ginearálta_ar_oifig_na_gaeilge.-1-eng-gle,https://elrc-share.eu/repository/download/3234a38eb84b11e9a7e100155d0267066ebee44facec455da3c3b9a43997c0b4/,Téarmaíocht
ELRC-póstaer_faoi_scoil_ag_clárú-1-eng-gle,https://elrc-share.eu/repository/download/cde3a6b2b84c11e9a7e100155d026706742c378038c84c73af5bbf555ab1f0b5/,Póstaer
ELRC-preasráiteas_faoi_foirgneamh_nua_scoile-1-eng-gle,https://elrc-share.eu/repository/download/a365bdf2b84d11e9a7e100155d026706e613dab9237a4410836edd21bdff0d8e/,Preasráiteas
ELRC-press_releases_foreign_affairs_estonia-1-eng-est,https://elrc-share.eu/repository/download/6d489a22b85811e9a7e100155d0267062934f54f1d284ba8b0b1a730cc755c82/,vm.ee.en-et.tmx
ELRC-preasráiteas_faoi_uachtarán_nua-1-eng-gle,https://elrc-share.eu/repository/download/ab0cd02eb8fa11e9a7e100155d026706f0c9aab8641e4ebe975e9e372c1df5b4/,Preasráiteas
ELRC-toiliú_don_scagthástáil_scoile_um_amhairc_éisteachta-1-eng-gle,https://elrc-share.eu/repository/download/3a2af942b92411e9a7e100155d026706d45e35cb43a64eb79bd8ad0c43af3e43/,Toiliú
ELRC-foirm_fss_iarratais_duine_ar_a_shonraí-1-eng-gle,https://elrc-share.eu/repository/download/c603e12cb92411e9a7e100155d0267063889c13a46364bad98769c9065e78491/,Foirm
ELRC-faisnéis_faoi_ids-1-eng-gle,https://elrc-share.eu/repository/download/95dcfb72b92511e9a7e100155d0267068be4a80787c74daba69b71940f56193b/,Faisnéis
ELRC-leabhrán_daonad_altranais_pobail_teach_uí_riada-1-eng-gle,https://elrc-share.eu/repository/download/1ab8850ab92611e9a7e100155d0267068ea60f09ff36454abc2a2a5ca3cda9c9/,Leabhrán
ELRC-preasráitis_oifig_an_choimisinéara_teanga-1-eng-gle,https://elrc-share.eu/repository/download/f84af0bab9e411e9a7e100155d026706f7481df294cd47c0be6c745b85e962e1/,Preasráitis
ELRC-oifigí_ombudsman_éirinn-1-eng-gle,https://elrc-share.eu/repository/download/89bc6e20b9e511e9a7e100155d026706ef01f7262deb476fbc6a1e409ca16687/,Oifigí
ELRC-ráitis_airgeadais_oifig_an_choimisinéara_teanga-1-eng-gle,https://elrc-share.eu/repository/download/ed9ae99cba9b11e9a7e100155d026706771abc8897654be4bdf906974d664e7a/,Ráitis
ELRC-do_consumidor-1-eng-por,https://elrc-share.eu/repository/download/6bec5258c9a211e9913100155d0267069228ee39136147aa8c144b01abe39fb7/,2-Direç╞o-Geral
ELRC-marketing_influência-1-eng-por,https://elrc-share.eu/repository/download/7fb33634c9a811e9913100155d0267069b8541c7c3364e5d8d56f0d46781abb3/,3-Marketing
ELRC-glossário_pt_en-1-eng-por,https://elrc-share.eu/repository/download/5d7c403cc9a911e9913100155d026706a392e9a3e8c44bfa94a370f6c3349b70/,4-Glossario
ELRC-lei_orgânica_2_2008-1-eng-por,https://elrc-share.eu/repository/download/ad7dfa3ac9a911e9913100155d0267066105e1b64c6743a9abf4e89f87da42fd/,5-Lei
ELRC-estatuto_dos_deputados-1-eng-fra,https://elrc-share.eu/repository/download/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/,6-Estatuto
ELRC-estatuto_dos_deputados-1-eng-por,https://elrc-share.eu/repository/download/cfabc682c9a911e9913100155d026706ae9cd4ff21674591a986b44f8b414ad4/,6-Estatuto
ELRC-constituição_da_república_portuguesa-1-eng-fra,https://elrc-share.eu/repository/download/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/,7-Constituicao
ELRC-constituição_da_república_portuguesa-1-eng-por,https://elrc-share.eu/repository/download/ed763094c9a911e9913100155d0267060b804017bba4416a81adca5dc088ac0f/,7-Constituicao
ELRC-legislação-1-eng-por,https://elrc-share.eu/repository/download/9ea22f44c9aa11e9913100155d026706329e559a5fa54b9b9e76341a535233dc/,10-legislacao
ELRC-tuarascáil_bhliantúil_chomhairle_chontae_longfoirt-1-eng-gle,https://elrc-share.eu/repository/download/1caf5322cb3a11e9913100155d02670689353d4428f043a99162ed7ba2d1ea3d/,Tuarasc├íil
ELRC-plan_nacional_e_integral_turismo-1-eng-spa,https://elrc-share.eu/repository/download/0829bd5ccd9211e9913100155d026706a609ccf599134e5e880db6286cb9e6ec/,archive/Plan
ELRC-termitur-1-eng-spa,https://elrc-share.eu/repository/download/265c0e00cf1e11e9913100155d02670650e54807f168470bb4c3f4ad516072ce/,archive/TERMITUR
ELRC-descripciones_vulnerabilidades_la_bbdd_nvd-1-eng-spa,https://elrc-share.eu/repository/download/9dd01c02cfcc11e9913100155d02670670070560807f458f8e50bd5273778d7a/,Descripciones
ELRC-preasráiteas_mí_iúil-1-eng-gle,https://elrc-share.eu/repository/download/d1bb124cd3c311e9913100155d026706e9ea05c485ad4abb947951d327b0eb1b/,Preasra╠üiteas_
ELRC-programme_government_annual_report_2013-1-eng-gle,https://elrc-share.eu/repository/download/807f230ed3c411e9913100155d0267062682bb4d84ed4ba387d5ae88c1332b53/,Programme
ELRC-preasráitis_ollscoil_mhá_nuad_samhradh_2019-1-eng-gle,https://elrc-share.eu/repository/download/94e39822d3d611e9913100155d0267069867b22c7fa744eda7567d4090ac951d/,Preasra╠üitis_Ollscoil_Mha╠ü_Nuad_Samhradh
ELRC-comhdháil_cumann_idirnáisiúnta_na_gcoimisineirí_teanga_2019-1-eng_IE-gle,https://elrc-share.eu/repository/download/35698eced46c11e9913100155d026706099494cb89fe4287817a3b9727e96ce8/,Comhdha╠üil
ELRC-estatuto_da_vítima_em_pt_e_eng-1-eng-por,https://elrc-share.eu/repository/download/ca8aa184da2311e9913100155d0267067d6465a887014d75b5e09abc0bff49bc/,Estatuto
ELRC-lei_20_2008_pt_e_eng-1-eng-por,https://elrc-share.eu/repository/download/b45813c6dac111e9913100155d02670623506cbf770d496691f28c45e51cb6ea/,Lei
ELRC-lei_25_2009_pt_e_eng-1-eng-por,https://elrc-share.eu/repository/download/cc6592fedac111e9913100155d026706d0656740c2ae43bf83184544570cdce5/,Lei
ELRC-regional_development_funds-1-eng-hrv,https://elrc-share.eu/repository/download/2c856f64e05e11e9913100155d02670603f16618c3314a719057c1ff0c77ca5c/,eng-hrv_corpus.tmx
ELRC-agriculture-1-eng-hrv,https://elrc-share.eu/repository/download/1c1fa210e05f11e9913100155d02670621a7756db36c4ed3a0a39abb54568df9/,eng-hrv_corpus.tmx
ELRC-inteliterm-1-eng-spa,https://elrc-share.eu/repository/download/5795f31ce20811e9913100155d0267064312ddffc02e4c44b419be715fbb238c/,archive/Inteliterm
ELRC-competition_economics_judges-1-bul-eng,https://elrc-share.eu/repository/download/bf07821ce5ba11e9913100155d026706bfdfcc737cde431c980f906857d8db02/,bul-eng_corpus.tmx
ELRC-report_best_practices_initial_training_programs-1-bul-eng,https://elrc-share.eu/repository/download/7a38dfa8e5c611e9913100155d026706fce835bd9cde480687ff472afb1c5cb4/,bul-eng_corpus.tmx
ELRC-government_websites_english_spanish-1-eng-spa,https://elrc-share.eu/repository/download/b605cd4eea7511e9913100155d026706a6324e2a238a4aae81120a607859ee66/,archive/2558.en-es.tmx
ELRC-government_websites_english_irish-1-eng-gle,https://elrc-share.eu/repository/download/b525149eea8d11e9913100155d026706fabd3731f5c845d6bd98ee343e33b8f0/,archive/2259.en-ga.tmx
ELRC-government_websites_english_portuguese-1-eng-por,https://elrc-share.eu/repository/download/d6057afaea8d11e9913100155d0267061bb29ef57d224c478a9fffdb9425f26f/,archive/2560.en-pt.tmx
ELRC-polish_energy_conservation-1-eng-pol,https://elrc-share.eu/repository/download/2023972e330011ea913100155d026706377cf4fc7ce64438a9811a0d0294c55a/,en-pl.tmx
ELRC-artigos_visitportugal_2007-1-eng-por,https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/,Artigos
ELRC-artigos_visitportugal_2007-1-eng-spa,https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/,Artigos
ELRC-artigos_visitportugal_2007-1-eng-fra,https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/,Artigos
ELRC-artigos_visitportugal_2007-1-deu-eng,https://elrc-share.eu/repository/download/8c22f4103b7f11ea913100155d02670661e2e7307dfb42beb8a42871ff696cea/,Artigos
ELRC-localidades_2007-1-eng-fra,https://elrc-share.eu/repository/download/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/,Localidades
ELRC-localidades_2007-1-deu-eng,https://elrc-share.eu/repository/download/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/,Localidades
ELRC-localidades_2007-1-eng-por,https://elrc-share.eu/repository/download/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/,Localidades
ELRC-localidades_2007-1-eng-spa,https://elrc-share.eu/repository/download/520b3da43b8011ea913100155d026706bc3c001eedfd427580bf8fd950eb11b2/,Localidades
ELRC-museus_2007-1-eng-spa,https://elrc-share.eu/repository/download/d4538fbe3b8011ea913100155d026706ebd4dddb18d142fda1432cb7d30f28ac/,Museus
ELRC-museus_2007-1-eng-fra,https://elrc-share.eu/repository/download/d4538fbe3b8011ea913100155d026706ebd4dddb18d142fda1432cb7d30f28ac/,Museus
ELRC-museus_2007-1-eng-por,https://elrc-share.eu/repository/download/d4538fbe3b8011ea913100155d026706ebd4dddb18d142fda1432cb7d30f28ac/,Museus
ELRC-museus_2007-1-deu-eng,https://elrc-share.eu/repository/download/d4538fbe3b8011ea913100155d026706ebd4dddb18d142fda1432cb7d30f28ac/,Museus
ELRC-arquitectura_2007-1-eng-por,https://elrc-share.eu/repository/download/bc51d81a434d11ea913100155d026706a458287949324b71bb012436249e2d4c/,Arquitectura
ELRC-arquitectura_2007-1-eng-fra,https://elrc-share.eu/repository/download/bc51d81a434d11ea913100155d026706a458287949324b71bb012436249e2d4c/,Arquitectura
ELRC-arquitectura_2007-1-eng-spa,https://elrc-share.eu/repository/download/bc51d81a434d11ea913100155d026706a458287949324b71bb012436249e2d4c/,Arquitectura
ELRC-arquitectura_2007-1-deu-eng,https://elrc-share.eu/repository/download/bc51d81a434d11ea913100155d026706a458287949324b71bb012436249e2d4c/,Arquitectura
ELRC-património_açores_2006-1-eng-fra,https://elrc-share.eu/repository/download/fe5d6e72434d11ea913100155d026706f31542d5c8074c28950579209307aeb0/,Património
ELRC-património_açores_2006-1-deu-eng,https://elrc-share.eu/repository/download/fe5d6e72434d11ea913100155d026706f31542d5c8074c28950579209307aeb0/,Património
ELRC-património_açores_2006-1-eng-spa,https://elrc-share.eu/repository/download/fe5d6e72434d11ea913100155d026706f31542d5c8074c28950579209307aeb0/,Património
ELRC-património_açores_2006-1-eng-por,https://elrc-share.eu/repository/download/fe5d6e72434d11ea913100155d026706f31542d5c8074c28950579209307aeb0/,Património
ELRC-monumentos_2007-1-eng-por,https://elrc-share.eu/repository/download/9a62a100441311ea913100155d0267063972b4f16d294e11ab6efad177d5490a/,monumentos
ELRC-monumentos_2007-1-eng-spa,https://elrc-share.eu/repository/download/9a62a100441311ea913100155d0267063972b4f16d294e11ab6efad177d5490a/,monumentos
ELRC-monumentos_2007-1-deu-eng,https://elrc-share.eu/repository/download/9a62a100441311ea913100155d0267063972b4f16d294e11ab6efad177d5490a/,monumentos
ELRC-parques_e_reservas_2007-1-eng-por,https://elrc-share.eu/repository/download/e483f45a441311ea913100155d02670674e119ac8eb34686a6f1c0b2f2b56a3d/,Parques
ELRC-parques_e_reservas_2007-1-eng-spa,https://elrc-share.eu/repository/download/e483f45a441311ea913100155d02670674e119ac8eb34686a6f1c0b2f2b56a3d/,Parques
ELRC-parques_e_reservas_2007-1-deu-eng,https://elrc-share.eu/repository/download/e483f45a441311ea913100155d02670674e119ac8eb34686a6f1c0b2f2b56a3d/,Parques
ELRC-parques_e_reservas_2007-1-eng-fra,https://elrc-share.eu/repository/download/e483f45a441311ea913100155d02670674e119ac8eb34686a6f1c0b2f2b56a3d/,Parques
ELRC-praias_2007-1-eng-spa,https://elrc-share.eu/repository/download/685d0b86441411ea913100155d0267063750907c30d6453584bf10cf669d5f8b/,Praias
ELRC-praias_2007-1-eng-por,https://elrc-share.eu/repository/download/685d0b86441411ea913100155d0267063750907c30d6453584bf10cf669d5f8b/,Praias
ELRC-praias_2007-1-deu-eng,https://elrc-share.eu/repository/download/685d0b86441411ea913100155d0267063750907c30d6453584bf10cf669d5f8b/,Praias
ELRC-praias_2007-1-eng-fra,https://elrc-share.eu/repository/download/685d0b86441411ea913100155d0267063750907c30d6453584bf10cf669d5f8b/,Praias
ELRC-emea-1-eng-hrv,https://elrc-share.eu/repository/download/4c654ea0862411ea913100155d026706f6cb3a7f036d4fd9bb13fe3e2202f929/,en-hr.tmx
ELRC-emea-1-eng-nld,https://elrc-share.eu/repository/download/93284c8e862411ea913100155d026706d3313f47bec143cd98cc4ba1aa62b4b5/,en-nl.tmx
ELRC-emea-1-eng-fin,https://elrc-share.eu/repository/download/e4cc7aa6862411ea913100155d0267065defb6a660e64db4b1a82353211efdf2/,en-fi.tmx
ELRC-emea-1-eng-mlt,https://elrc-share.eu/repository/download/388ebb0e862511ea913100155d02670638ea7d4577004c97a1862ed7066fbf5f/,en-mt.tmx
ELRC-emea-1-eng-ita,https://elrc-share.eu/repository/download/66b0180c862511ea913100155d026706d300a6e2e463400b89ff99feb8ae8450/,en-it.tmx
ELRC-emea-1-ell-eng,https://elrc-share.eu/repository/download/bdf58192862511ea913100155d02670607a8e118f9e04cbf95790f835bea2ba8/,en-el.tmx
ELRC-emea-1-bul-eng,https://elrc-share.eu/repository/download/22a07fe8862611ea913100155d02670625795dadf4ef4bd0aabf904b19e1a5f1/,en-bg.tmx
ELRC-emea-1-ces-eng,https://elrc-share.eu/repository/download/7ec1f8b0862611ea913100155d02670659d281b85ea74c14944ea93afd45ea34/,en-cs.tmx
ELRC-emea-1-deu-eng,https://elrc-share.eu/repository/download/d6ce198a862611ea913100155d0267064011b731322946a6b897cf495fb6f023/,en-de.tmx
ELRC-emea-1-eng-hun,https://elrc-share.eu/repository/download/2ab94826862711ea913100155d02670692bc653db12349cb9e1934cc3e0d5874/,en-hu.tmx
ELRC-emea-1-dan-eng,https://elrc-share.eu/repository/download/82c81ac4862711ea913100155d0267069e964ab24f0f4825a6ef0bd26be8925d/,en-da.tmx
ELRC-emea-1-eng-lit,https://elrc-share.eu/repository/download/d4154316862711ea913100155d02670656ed90a4ca3a49a0a30c83879864e130/,en-lt.tmx
ELRC-emea-1-eng-isl,https://elrc-share.eu/repository/download/29110788862811ea913100155d0267069f685ed8fd1e4ae088600d9c99af303c/,en-is.tmx
ELRC-emea-1-eng-nor,https://elrc-share.eu/repository/download/63da4d16862811ea913100155d026706a43b5e13c3c34c9ba0a650a352092630/,en-no.tmx
ELRC-emea-1-eng-fra,https://elrc-share.eu/repository/download/a00e5afc862811ea913100155d026706e1fe6375ffb241c6ad44f85e3914c82f/,en-fr.tmx
ELRC-emea-1-eng-slk,https://elrc-share.eu/repository/download/f55601c2862811ea913100155d026706c1a7bdf78d434198b84aeef3d01a5d5b/,en-sk.tmx
ELRC-emea-1-eng-spa,https://elrc-share.eu/repository/download/4b1884a4862911ea913100155d026706e72bcbc1be4044f48cd94f4cc6e5bca2/,en-es.tmx
ELRC-emea-1-eng-est,https://elrc-share.eu/repository/download/9e1a7a18862911ea913100155d02670620c5530a0457429c9e233d911472cdbf/,en-et.tmx
ELRC-emea-1-eng-por,https://elrc-share.eu/repository/download/f07e3600862911ea913100155d026706be569144d13d41409a05001118509762/,en-pt.tmx
ELRC-emea-1-eng-swe,https://elrc-share.eu/repository/download/4324fb28862a11ea913100155d0267061e379582560d4dae9d8d332273d53518/,en-sv.tmx
ELRC-emea-1-eng-pol,https://elrc-share.eu/repository/download/923a4330862a11ea913100155d02670658fe0af7fc3144ee8caef5d547625fc7/,en-pl.tmx
ELRC-emea-1-eng-slv,https://elrc-share.eu/repository/download/ea686816862a11ea913100155d02670668b9fab37b3b4cc6ad154056c1b4b092/,en-sl.tmx
ELRC-emea-1-eng-ron,https://elrc-share.eu/repository/download/3e38f500862b11ea913100155d026706378f2850bc3a47cd908640d762ef1de7/,en-ro.tmx
ELRC-emea-1-eng-lav,https://elrc-share.eu/repository/download/93477aee862b11ea913100155d026706c18c9d57cfde4181b6d19763db2413a8/,en-lv.tmx
ELRC-vaccination-1-eng-fra,https://elrc-share.eu/repository/download/347c3770864e11ea913100155d0267067f29c90a8ad34b898c756d6b6d566c14/,en-fr.tmx
ELRC-vaccination-1-bul-eng,https://elrc-share.eu/repository/download/35c75ed4864e11ea913100155d0267063ccb13b2efa04702a8b971f928b4d67a/,en-bg.tmx
ELRC-vaccination-1-eng-pol,https://elrc-share.eu/repository/download/3723adbe864e11ea913100155d0267064674745f2b8d46b1ac62cde140098187/,en-pl.tmx
ELRC-vaccination-1-ell-eng,https://elrc-share.eu/repository/download/38676350864e11ea913100155d026706946b32e2c18f4b3c8a702f828a5d7dc2/,en-el.tmx
ELRC-vaccination-1-deu-eng,https://elrc-share.eu/repository/download/39c54c80864e11ea913100155d02670611b72a174fbb4952b6f0cfd465bdb741/,en-de.tmx
ELRC-vaccination-1-eng-slv,https://elrc-share.eu/repository/download/3b1176a4864e11ea913100155d026706cd4f5d2ccbbb4eb980dbdc6834b60516/,en-sl.tmx
ELRC-vaccination-1-eng-spa,https://elrc-share.eu/repository/download/3c4f469a864e11ea913100155d026706c84f1e58588047e79e460f432dd3801b/,en-es.tmx
ELRC-vaccination-1-eng-fin,https://elrc-share.eu/repository/download/3d9d2530864e11ea913100155d026706f1d282833d21492e9f60f668d5593aaf/,en-fi.tmx
ELRC-vaccination-1-eng-lit,https://elrc-share.eu/repository/download/3ef0c6b2864e11ea913100155d026706545f6b03e77b495dadab80d7e22a3e07/,en-lt.tmx
ELRC-vaccination-1-eng-lav,https://elrc-share.eu/repository/download/402d2eee864e11ea913100155d026706b9ed0cbc2187411989b0fc94c63f3fc1/,en-lv.tmx
ELRC-vaccination-1-eng-nld,https://elrc-share.eu/repository/download/416f3388864e11ea913100155d026706f6cf8712d2304ecfa917aac7e5eb6731/,en-nl.tmx
ELRC-vaccination-1-eng-ita,https://elrc-share.eu/repository/download/42a83d44864e11ea913100155d0267063a93ffee147346b3ac25a124cde17b38/,en-it.tmx
